Date,DZD,AUD,BHD,VEF,BWP,BRL,BND,CAD,CLP,CNY,COP,CZK,DKK,EUR,HUF,ISK,INR,IDR,IRR,ILS,JPY,KZT,KRW,KWD,LYD,MYR,MUR,MXN,NPR,NZD,NOK,OMR,PKR,PEN,PHP,PLN,QAR,RUB,SAR,SGD,ZAR,LKR,SEK,CHF,THB,TTD,TND,AED,GBP,USD,UYU,VES
2019-07-08,119.2546,1.430615165,0.3760000000000007,1.6244254551155866e+16,10.67235859,3.8059,1.3612,1.3081,683.12,6.8845,3217.18,22.745,6.6546,0.891662951,94821.85022311239,-944.0899412887229,68.6982,677736071.9718018,42010.8687757398,3.573,108.52,15281.416506731708,1170.4,0.3037,1.932400000000008,4.1435,35.7152,18.9116,-61.8307093160779,1.506931887,8.6349,0.3845,-88.13257980958497,3.286,51.157,3.7857,3.64,63.8699,3.75,1.3612,14.1515,256.6171928515387,9.4322,0.9919,30.8,6.7655,2.975708016762009,3.6725,0.798530704,1,35.168,-105276243.3063078
2019-07-09,119.3284,1.437194596,0.37600000000000083,1.6394296838689826e+16,10.67235859,3.7846,1.3608,1.3127,685.83,6.881,3207.66,22.8,6.6608,0.892458724,96248.06825816236,-957.156737041365,68.7301,688333359.3813782,42011.00996402232,3.568,108.86,15496.567335298983,1178.5,0.3037,1.9324000000000081,4.1425,35.7727,19.0043,-63.67892404244094,1.508978422,8.6553,0.3845,-91.1238282418517,3.288,51.333,3.8074,3.64,63.766,3.75,1.3608,14.15755,257.1620171905863,9.4616,0.99455,30.825,6.7648,2.9765425334165956,3.6725,0.80224629,1,35.192,-106915453.23396736
2019-07-10,119.1808,1.444251878,0.3760000000000008,1.6545260215855586e+16,10.68376068,3.7846,1.3623,1.3092,688.88,6.8845,3223.67,22.785,6.6521,0.891265597,97688.5501480531,-970.3284033181517,68.5269,699040544.7670288,42011.15236058575,3.573,108.9,15713.777565086959,1179.9,0.30385,1.932400000000008,4.1405,35.8592,19.2425,-65.53957217681,1.515381118,8.639,0.3845,-94.14027865658227,3.285,51.327,3.8066,3.64,63.7988,3.75,1.3623,14.14045,257.70879009716714,9.4689,0.99175,30.854,6.793143683972501,2.97737713147398,3.6725,0.801924619,1,35.102,-108571590.30945593
2019-07-11,119.1439,1.434308663,0.3760000000000009,1.6697147501229376e+16,10.58201058,3.7527,1.3552,1.3071,685.4,6.8662,3212.91,22.689,6.617,0.886132034,99143.36682485673,-983.6053531125872,68.3665,709858195.0322723,42011.29597053933,3.547,108.14,15933.057003873226,1181.4,0.3035,1.9324000000000083,4.1225,35.8576,19.1227,-67.41269409486767,1.503759398,8.5355,0.3845,-97.18203097373134,3.281,51.408,3.7859,3.64,62.9944,3.75,1.3552,13.88985,258.25751506609276,9.3976,0.986,30.604,6.7747,2.978211810776181,3.6725,0.796178344,1,35.134,-110244741.47949636
2019-07-12,119.1492,1.428367376,0.3760000000000008,1.6849961513387456e+16,10.809505914868742,3.7446,1.3577,1.3038,683.38,6.8785,3197.5,22.742,6.6358,0.888651915,100612.5892206456,-996.9879994181538,68.5855,720786877.0806427,42011.44079899206,3.551,108.4,16154.415459435084,1173.8,0.3035,1.9324000000000074,4.112,35.7594,19.0307,-69.2983301722943,1.498800959,8.5495,0.3845,-100.24918511325814,3.281,51.259,3.7889,3.64,63.0204,3.75,1.3577,13.96985,258.8081955921807,9.3654,0.98665,30.815,6.7797,2.979046571165213,3.6725,0.797957229,1,35.104,-111934993.69081187
2019-07-15,119.0385,1.421666193,0.37600000000000083,1.7313992096329854e+16,10.55966209,3.7457,1.3564,1.3039,681.07,6.8742,3190.33,22.694,6.6261,0.887390185,105107.40004265052,-1037.774247336507,68.5836,754244782.9595795,42011.882646436105,3.539,107.39872784614484,16831.063004549767,1177.3,0.3035,1.9324000000000083,4.1065,35.6735,18.9803,-75.03072711760706,1.489868892,8.5387,0.3845,-109.60405766561053,3.284,51.164,3.7856,3.64,62.828,3.75,1.3564,13.8684,260.47200546156364,9.3559,0.98245,30.896,6.7775,2.9815513372734843,3.6725,0.797066794,1,35.097,-117109226.03964186
2019-07-16,119.1123,1.421262081,0.3760000000000009,1.7470541201387524e+16,10.55966209,3.7618,1.356,1.3052,681.07,6.8758,3190.66,22.796,6.654,0.891027355,106634.95463510416,-1051.5838096214939,68.5672,765623261.1755829,42012.03239997779,3.542,107.95,17060.83560498897,1179.2,0.3035,1.9324000000000083,4.1085,35.6595,19.0781,-76.96682358932867,1.486325803,8.5479,0.3845,-112.77381829417027,3.285,51.088,3.7867,3.64,62.8129,3.75,1.356,13.9021,261.03054316444695,9.3616,0.98615,31.573201640937025,6.7817,2.9823864204300214,3.6725,0.805282654,1,35.165,-118868751.88329041
2019-07-17,119.3337,1.426533524,0.3760000000000009,1.7628031126110704e+16,10.60445387,3.7612,1.3604,1.3053,679.48,6.8797,3189.21,22.829,6.658,0.891662951,108177.26960690529,-1065.5011333850562,68.8051,777115605.692276,42012.18339756294,3.541,108.17,17292.73626109067,1178.5,0.3038,1.9324000000000086,4.1155,35.6915,19.0233,-78.91563609882724,1.489425082,8.5796,0.3845,-115.96948034486923,3.284,50.944,3.8038,3.64,62.9451,3.75,1.3604,13.9696,261.5910538985663,9.3917,0.98985,30.906,6.7559,2.983221583883478,3.6725,0.806126562,1,35.102,-120645813.50182986
2019-07-18,119.186,1.421666193,0.37600000000000083,1.7786464689075636e+16,10.59322034,3.7483,1.3591,1.3069,681.69,6.8774,3189.21,22.811,6.6576,0.891583452,109734.41589012509,-1079.5266316206762,68.8758,788722383.4131775,42012.335644303355,3.543,107.7,17526.774780633335,1180.4,0.3036,1.9324000000000083,4.1125,35.7222,19.0108,-80.8772050217849,1.485442662,8.5983,0.3845,-119.1911437376657,3.285,51.009,3.7933,3.64,62.8286,3.75,1.3591,13.9874,262.1535411587379,9.3593,0.98835,30.862,6.7399,2.9840568274758703,3.6725,0.801571079,1,35.9561177747548,-122440497.84198403
2019-07-19,119.59776646469811,1.415428167,0.37600000000000083,1.7945844708858572e+16,10.54852321,3.7402,1.3564,1.3071,683.27,6.8743,3183.01,22.756,6.6508,0.890789239,111306.46441683709,-1093.6607173218545,68.8249,800444161.2418671,42012.489145307336,3.535,107.5,17762.96097139374,1179.5,0.3036,1.9324000000000083,4.1095,35.8366,19.0123,-82.85157073388382,1.473405039,8.5639,0.3845,-122.43890839251253,3.282,51.029,3.7855,3.64,62.8666,3.75,1.3564,13.9458,262.71800843977485,9.3277,0.98235,30.76,6.7416,2.984892151049216,3.6725,0.797257434,1,35.016,-124252891.85047579
2019-07-22,119.2651,1.420858198,0.376000000000001,1.842969169487782e+16,10.59322034,3.7394,1.3609,1.3103,685.81,6.8793,3169.51,22.771,6.6572,0.891662951,116112.73277864186,-1136.7186291536236,69.0199,836305164.4094543,42012.95722498745,3.534,107.96,18484.503648755956,1173.4,0.3036,1.9324000000000088,4.1145,35.8341,19.0659,-88.85185236184043,1.477759716,8.5845,0.3845,-132.33980912888455,3.283,50.977,3.7869,3.64,62.9776,3.75,1.3609,13.85125,264.4233253562329,9.3885,0.98135,30.849,6.735,2.987398600075145,3.6725,0.802053256,1,34.811,-129797201.35320902
2019-07-23,119.3652,1.424704374,0.37600000000000094,1.85928857276952e+16,10.58201058,3.7615,1.363,1.3142,688.28,6.8783,3177.76,22.866,6.6821,0.895014768,117745.09960004152,-1151.2911946519125,68.9922,848492611.7042084,42013.115794135025,3.537,108.05,18729.378602162178,1177.6,0.30375,1.932400000000009,4.1185,35.8166,19.1315,-90.8778089873158,1.483459427,8.6646,0.3845,-135.69297803146765,3.29,51.112,3.7997,3.64,63.129,3.75,1.363,13.8844,264.9957476688837,9.438,0.9832,30.906,6.7513,2.9882342419924757,3.6725,0.802536014,1,34.388,-131681303.50228357
2019-07-24,119.5445,1.431639227,0.3760000000000009,1.8757040310211804e+16,10.58201058,3.759,1.3653,1.3137,691.57,6.8795,3188.01,22.927,6.701,0.897666068,119392.72332529398,-1165.9744125832076,69.0135,860797893.6243286,42013.275643092114,3.521,108.17,18976.45026567328,1178.4,0.3039,1.9324000000000083,4.121,35.8754,19.0894,-92.91676428034134,1.493875112,8.6495,0.3845,-139.07274779586805,3.291,51.16,3.8229,3.64,63.1162,3.75,1.3653,13.91305,265.57016747647504,9.4823,0.98495,30.914,6.7558,2.989069963100845,3.6725,0.79881775,1,33.83,-133583550.05331194
2019-07-25,119.5971,1.435132032,0.37600000000000094,1.892215826100388e+16,10.57082452,3.7843,1.3649,1.3146,691.36,6.8726,3194.67,22.961,6.716,0.89968511,121055.67488647113,-1180.7686959409948,68.9904,873221577.073288,42013.43677696749,3.523,108.17,19225.728447067377,1178.2,0.3039,1.9324000000000088,4.1185,35.9127,19.0623,-94.96875861659919,1.491201909,8.6422,0.3845,-142.47921834204408,3.296,51.239,3.8199,3.64,63.1572,3.75,1.3649,13.91015,266.14658827382345,9.4441,0.9857,30.901,6.7587,2.989905763242272,3.6725,0.800320128,1,34.144,-135504027.95301712
